name	started_utc	command
v2/stage0_pd1_bo_armA_baseline_p3_s7	2026-08-18T15:15:17Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 3
v2/stage0_pd1_bo_armA_baseline_p3_s8	2026-08-18T15:15:17Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 3
v2/stage0_pd1_bo_armA_baseline_p3_s9	2026-08-18T15:15:17Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 3
v2/stage0_pd1_bo_armA_baseline_p3_s10	2026-08-18T15:15:17Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 3
v2/stage0_pd1_bo_armA_baseline_p3_s11	2026-08-18T15:15:17Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 3
v2/stage0_pd1_bo_armA_baseline_p4_s0	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p4_s1	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p4_s2	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p4_s3	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p4_s4	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p4_s5	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p4_s6	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p4_s7	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p4_s8	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p4_s9	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p4_s10	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p4_s11	2026-08-18T15:15:20Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 4
v2/stage0_pd1_bo_armA_baseline_p5_s0	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p5_s1	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p5_s2	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p5_s3	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p5_s4	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p5_s5	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p5_s6	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p5_s7	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p5_s8	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p5_s9	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p5_s10	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p5_s11	2026-08-18T15:15:23Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 5
v2/stage0_pd1_bo_armA_baseline_p6_s0	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p6_s1	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p6_s2	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p6_s3	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p6_s4	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p6_s5	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p6_s6	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p6_s7	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p6_s8	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p6_s9	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p6_s10	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p6_s11	2026-08-18T15:33:24Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 6
v2/stage0_pd1_bo_armA_baseline_p7_s0	2026-08-18T15:33:28Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 7
v2/stage0_pd1_bo_armA_baseline_p7_s1	2026-08-18T15:33:28Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 7
v2/stage0_pd1_bo_armA_baseline_p7_s2	2026-08-18T15:33:28Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 7
v2/stage0_pd1_bo_armA_baseline_p7_s3	2026-08-18T15:33:28Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 7
v2/stage0_pd1_bo_armA_baseline_p7_s4	2026-08-18T15:33:28Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool matched --pd1-pretrain-pool matched --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --methods em_frozen,em_noisefit,em_finetuned,hyperbo_frozen,ablr,vanilla_gp,random --pretrain-seed 7
